Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
2630	-3293.1	-3297.68	4.57963	2.204179	0.1837267	0.0427828	0.0374522	0.111785	0.227522	0.0448548	0.0518146	0.0902117	0.139963	0.0329687	0.0500289	0.0146118	0.034683	0.0416443	0.0589457	0.05370857	0.03173615	0.0129223	0.473532	0.00616542	0.0103558	0.495393	0.00163124	4.00689	0.03227108	-2.924183	0.000288134	0.0249464	0.339873	3.63489	0.318676	0.301577	0.132475	0.247272	0.06400723	0.5041786
2640	-3297.26	-3299.39	2.12877	2.204179	0.1885914	0.0390086	0.0387088	0.114757	0.200138	0.0342999	0.0587321	0.0306101	0.106734	0.0183996	0.0960107	0.0205863	0.0447156	0.0539849	0.0368003	0.05577581	-0.09264231	0.0117517	0.461694	0.00637667	0.00691859	0.509592	0.00366757	7.088138	0.1650301	-2.886415	0.000349807	0.027464	0.353233	3.61895	0.309554	0.324264	0.11966	0.246522	0.07238776	2.279806
2650	-3298.17	-3299.24	1.07309	2.204179	0.1543816	0.0331009	0.0198784	0.126583	0.193588	0.041717	0.0792451	0.0758425	0.102392	0.04351	0.0992132	0.0245684	0.0222188	0.0430165	0.0646969	0.05790077	-0.04867192	0.00825957	0.503034	0.00450082	0.00373887	0.475942	0.00452446	7.717144	0.08752138	-2.849025	6.89528e-05	0.0122595	0.254999	3.73267	0.284596	0.295551	0.132434	0.28742	0.03884947	2.252834
2660	-3289.46	-3301.7	12.2418	2.204179	0.1765789	0.0360674	0.0403725	0.0605605	0.112928	0.0331849	0.0440472	0.0708674	0.0478243	0.0241345	0.0652711	0.0205907	0.0272351	0.0313488	0.0357158	0.04149904	-0.036039	0.0122102	0.503854	0.00818776	0.00646228	0.458202	0.0110839	5.458769	0.04780798	-3.182085	0.000212512	0.0214495	0.319844	3.65849	0.290076	0.296222	0.140061	0.27364	0.01176898	4.062204
2670	-3288.78	-3301.29	12.5147	2.2001	0.1737561	0.0156014	0.0269656	0.0574135	0.069852	0.0393201	0.0337174	0.0411426	0.032182	0.0316885	0.0292543	0.0278003	0.0379265	0.0581134	0.0167315	0.03222708	-0.06341724	0.0064442	0.503986	0.00204963	0.016488	0.458322	0.0127107	10.84051	0.07146327	-3.434948	0.00018714	0.0201376	0.311809	3.66787	0.324856	0.303175	0.122267	0.249702	0.008046034	8.881801
2680	-3293.11	-3300.68	7.57345	1.954385	0.1488392	0.0202116	0.0287229	0.0575302	0.0608209	0.0606043	0.065335	0.0708149	0.0418095	0.0339425	0.0689996	0.0153777	0.0588026	0.0334654	0.0537605	0.0436874	0.09619629	0.00609305	0.607754	0.0027411	0.00642579	0.362212	0.0147742	11.5549	0.05524676	-3.130695	4.93959e-05	0.0103843	0.238322	3.75124	0.292425	0.306693	0.127723	0.273159	0.151443	0.3648022
2690	-3291.98	-3298.4	6.41712	2.126951	0.1818252	0.0523059	0.0312146	0.0442117	0.112994	0.0482807	0.07431	0.0409162	0.13512	0.087117	0.0503727	0.0207815	0.0142499	0.0399059	0.0255471	0.04350733	0.09714247	0.010701	0.532745	0.00164011	0.00406568	0.426089	0.02476	5.796272	0.01909661	-3.134826	0.000266342	0.0239921	0.33459	3.64115	0.296793	0.32579	0.114204	0.263213	0.1162391	0.1642873
2700	-3289.71	-3298.88	9.16557	2.284037	0.157325	0.0588644	0.0274815	0.0482398	0.0696978	0.0465603	0.0856459	0.0322776	0.106943	0.0262111	0.0229255	0.0241004	0.022362	0.0475706	0.018858	0.03062177	-0.04373691	0.014449	0.479223	0.00616196	0.00886716	0.482335	0.00896428	6.031815	0.09390916	-3.486044	8.15312e-05	0.0133253	0.263793	3.7228	0.28653	0.301699	0.139514	0.272258	0.05017225	1.871735
2710	-3293.62	-3299.89	6.26998	2.019855	0.175972	0.0402226	0.0396394	0.0713987	0.0852965	0.0531114	0.0847546	0.0290437	0.147303	0.0369077	0.0374775	0.0206674	0.0748884	0.0503771	0.0437429	0.06186456	0.1239154	0.0119668	0.611918	0.00550854	0.0021048	0.363366	0.00513606	6.987687	0.0004919682	-2.782808	0.000206853	0.0211641	0.318122	3.66051	0.28877	0.294795	0.155133	0.261301	0.1244074	0.003954494
2720	-3289.49	-3295.58	6.08614	2.098833	0.1614497	0.0653112	0.0306972	0.0844996	0.103305	0.0412467	0.0791545	0.031066	0.14342	0.0407493	0.01938	0.0263655	0.0191059	0.0525049	0.0243049	0.04314507	0.03643103	0.0138712	0.496336	0.00899306	0.00571214	0.469429	0.00565784	5.477925	0.114501	-3.143187	0.000102054	0.0148993	0.276028	3.70897	0.282139	0.311256	0.147302	0.259303	0.150932	0.7586263
2730	-3296.09	-3296.44	0.346924	1.901702	0.1489453	0.0184661	0.0301863	0.0576795	0.118975	0.0294814	0.0756279	0.0289819	0.120778	0.0207309	0.0777491	0.0185042	0.0493997	0.0457758	0.0607232	0.06666187	0.2660662	0.00820364	0.49358	0.00682568	0.00319654	0.477947	0.0102471	7.417686	0.0762406	-2.708122	4.9724e-05	0.0104186	0.238643	3.75089	0.319705	0.300665	0.129553	0.250077	0.3423068	0.2227259
2740	-3288.87	-3297.94	9.06936	2.421741	0.2006694	0.0189132	0.0333735	0.06577	0.0676202	0.0354557	0.053707	0.047082	0.108346	0.0257077	0.114156	0.0213021	0.0181148	0.0548266	0.0649813	0.04698804	-0.02776355	0.0117381	0.561137	0.00806371	0.00661533	0.40034	0.0121057	4.694887	0.05154249	-3.057862	0.000543575	0.0341625	0.385403	3.57989	0.29269	0.289016	0.132401	0.285893	0.02377894	2.167569
2750	-3293.52	-3302.98	9.45414	2.369568	0.2139743	0.0351015	0.0395897	0.0774963	0.0665326	0.052288	0.0380645	0.0499789	0.107985	0.0430706	0.0707054	0.0215356	0.0159863	0.0347421	0.0441059	0.03370703	-0.05985406	0.0199298	0.482747	0.00576925	0.00281519	0.481319	0.00742037	4.535481	0.09561659	-3.390049	0.000833794	0.0422062	0.419136	3.53782	0.282848	0.286872	0.134552	0.295728	0.03576253	2.673653
2760	-3283.58	-3295.76	12.1815	2.275154	0.206827	0.0269509	0.0203086	0.061777	0.0860609	0.0281897	0.0343487	0.0380029	0.104684	0.020976	0.0301185	0.0247572	0.0357822	0.028045	0.0443461	0.03699668	-0.2067744	0.0133484	0.491853	0.00666547	0.00584439	0.477925	0.00436298	5.007442	0.224525	-3.296927	0.000667157	0.0378045	0.401239	3.56029	0.287036	0.310904	0.138867	0.263193	0.01775067	12.64882
2770	-3293.1	-3301.64	8.53372	2.275154	0.1435389	0.030684	0.0284882	0.0435042	0.0931299	0.0437537	0.0750793	0.0490155	0.102668	0.0837824	0.0336688	0.0256034	0.0437345	0.075565	0.032088	0.04856752	0.1343904	0.00985939	0.542873	0.0084726	0.00254483	0.43547	0.000780928	6.075426	0.007174065	-3.0248	3.50487e-05	0.00875343	0.222261	3.76895	0.295092	0.328745	0.123299	0.252865	0.1415645	0.05067701
2780	-3293.9	-3302.18	8.28539	2.23242	0.1424928	0.0317108	0.0469183	0.0421638	0.088877	0.0345298	0.0617481	0.0654377	0.102668	0.039557	0.0199101	0.0284811	0.0179626	0.0344578	0.0260698	0.03880997	-0.2025612	0.00550631	0.575489	0.00379215	0.00654804	0.403873	0.00479147	7.640802	0.2921907	-3.249078	3.26547e-05	0.00845035	0.219081	3.77244	0.317294	0.308901	0.121478	0.252327	0.08962952	3.259983
2790	-3299.25	-3306.29	7.03855	1.865905	0.1343961	0.0585359	0.0362675	0.0620189	0.0676085	0.0544496	0.028139	0.0927544	0.102668	0.0531003	0.0755266	0.0278173	0.0769406	0.0719604	0.0400734	0.05561737	0.02515286	0.00842176	0.460437	0.00533824	0.00889506	0.503613	0.0132948	6.857763	0.08213314	-2.88926	1.81943e-05	0.00631415	0.194429	3.79924	0.291803	0.309071	0.123353	0.275773	0.107286	0.7655532
2800	-3290.3	-3297.23	6.93343	1.865905	0.1763585	0.0332404	0.0221207	0.0738311	0.117693	0.0468972	0.0436007	0.0543601	0.0795026	0.0432338	0.0420092	0.0295686	0.0436245	0.0541865	0.0554178	0.05799282	0.4257909	0.0107593	0.479374	0.00712809	0.0112771	0.478988	0.0124726	4.847835	0.05118232	-2.847436	0.000210444	0.0213456	0.319219	3.65922	0.317421	0.286674	0.129871	0.266034	0.4769732	0.1073065
2810	-3299.01	-3302.54	3.53615	1.89322	0.2567306	0.0277494	0.0431358	0.0543312	0.0600372	0.0384037	0.0284816	0.0650185	0.220298	0.0671158	0.0617202	0.0206437	0.0355918	0.0497072	0.0359562	0.06240056	-0.3943047	0.0244327	0.46798	0.00724714	0.00527333	0.48856	0.00650676	3.523569	0.4923167	-2.774181	0.00244039	0.0715919	0.515466	3.4105	0.298188	0.296419	0.135488	0.269906	0.09801196	5.023026
2820	-3288.09	-3299.06	10.97	1.898741	0.1875973	0.0370157	0.0274027	0.0492609	0.0680551	0.0484131	0.0560032	0.0623075	0.109835	0.035482	0.0728327	0.0323102	0.0429893	0.160786	0.0185251	0.0563964	-0.04222218	0.0141501	0.483278	0.00859195	0.00424853	0.48907	0.000661381	2.831094	0.04982871	-2.87535	0.000336489	0.0269407	0.350521	3.6222	0.284418	0.303919	0.134035	0.277628	0.007606526	6.550784
2830	-3292.74	-3298.27	5.53159	1.877058	0.2262283	0.0691879	0.0335052	0.0871952	0.1124	0.0508658	0.123594	0.117732	0.119681	0.0196776	0.0888024	0.024071	0.0461818	0.0582055	0.0185313	0.06835829	-0.00976822	0.017992	0.475817	0.00319611	0.00718218	0.481519	0.0142934	3.034435	0.02923019	-2.682992	0.00118249	0.0501438	0.448606	3.50007	0.295959	0.298951	0.134278	0.270813	0.01946197	1.501913
2840	-3290.74	-3295.71	4.96763	1.875013	0.1747787	0.0321083	0.0313798	0.0555091	0.0989828	0.0321846	0.0673531	0.0831425	0.0528318	0.0915542	0.0741884	0.0310086	0.0583729	0.143081	0.0404542	0.05586496	0.001813429	0.0142009	0.530768	0.00312974	0.00644561	0.43768	0.00777612	8.204465	0.1017693	-2.884818	0.000196054	0.0206082	0.314727	3.66447	0.301906	0.29994	0.130234	0.267919	0.1035828	0.9824929
2850	-3294.71	-3295.36	0.648477	1.902024	0.166138	0.0415216	0.0338166	0.0467605	0.0880954	0.0628594	0.0981318	0.0996022	0.169113	0.0469146	0.0420109	0.0206079	0.0889758	0.0872852	0.0869374	0.07595658	0.04305525	0.0111546	0.480632	0.00142946	0.0106186	0.492836	0.00332972	3.657673	0.2708063	-2.577593	0.000129946	0.0168006	0.289795	3.69327	0.304108	0.305238	0.144183	0.24647	0.3138616	0.8628209
2860	-3293.42	-3297.62	4.19352	1.902024	0.1891019	0.0596842	0.0209328	0.0586673	0.10473	0.0510794	0.0770876	0.0736209	0.0967356	0.0544858	0.103619	0.0374655	0.0594376	0.0773381	0.177662	0.07743731	0.08696841	0.0126192	0.490862	0.00355403	0.0114862	0.477741	0.00373807	4.285831	0.05178154	-2.558287	0.000356792	0.0277344	0.354622	3.61729	0.311665	0.310141	0.132477	0.245717	0.13875	0.3732004
2870	-3291.68	-3297.44	5.75799	2.033481	0.1758857	0.0451733	0.0348655	0.0656629	0.0630456	0.0365591	0.0749015	0.066959	0.161873	0.0969809	0.0664913	0.0228105	0.0594376	0.177136	0.0708678	0.07390864	-0.1112146	0.0134135	0.48485	0.00515951	0.00835881	0.486665	0.00155337	3.388364	0.1113008	-2.604926	0.000206058	0.0211236	0.317877	3.66079	0.295937	0.285984	0.144736	0.273343	8.621537e-05	1290.962
2880	-3297.55	-3301.33	3.78202	1.998475	0.1911606	0.0334007	0.0471789	0.0685926	0.067284	0.0477458	0.0552925	0.08929	0.0654936	0.121518	0.028757	0.0170626	0.0469297	0.117213	0.151526	0.05806981	-0.01849711	0.0115357	0.567552	0.00287612	0.00260087	0.412005	0.00343018	4.789522	0.146784	-2.846109	0.000385994	0.0288367	0.360197	3.61058	0.302267	0.300316	0.124071	0.273345	0.1282869	1.144186
2890	-3295.82	-3301.56	5.744	2.120848	0.1479061	0.0225176	0.0338534	0.0571475	0.109336	0.0453261	0.0522481	0.114725	0.0308653	0.0265034	0.0543944	0.0241846	0.0433926	0.0470739	0.183427	0.04020602	0.1167074	0.0134786	0.559796	0.00986533	0.0044948	0.409899	0.00246568	4.882136	0.02499584	-3.213738	4.65836e-05	0.0100857	0.235501	3.75437	0.293847	0.305879	0.122241	0.278034	0.1417033	0.1763956
2900	-3287.74	-3293.75	6.00935	2.372824	0.1667183	0.0317689	0.0334255	0.061699	0.0831849	0.0572849	0.0375486	0.0719537	0.0840157	0.114472	0.0226981	0.0159218	0.0377953	0.07961	0.129281	0.05259085	0.06513193	0.0182687	0.495788	0.00118239	0.0061729	0.477286	0.00130191	4.895486	0.02316667	-2.945213	0.000133764	0.0170441	0.291488	3.69133	0.288897	0.294671	0.13756	0.278871	0.0882986	0.2623673
2910	-3299.67	-3302.61	2.93288	2.096059	0.2080284	0.0291803	0.0586326	0.0559127	0.0831468	0.0437464	0.0361419	0.0719537	0.106167	0.0548297	0.100827	0.0108796	0.0277318	0.0355007	0.1281	0.06427288	-0.2102578	0.0149596	0.471481	0.00771136	0.0025517	0.502358	0.000937577	5.354836	0.2325257	-2.744618	0.000693381	0.0385317	0.404284	3.55649	0.317476	0.278366	0.120984	0.283174	0.02226794	10.44217
2920	-3293.43	-3301.41	7.984	2.096059	0.1938232	0.0317015	0.029629	0.0565142	0.0956411	0.062321	0.0560357	0.0524056	0.0483837	0.0885229	0.0415382	0.0428672	0.0198642	0.0755363	0.0298962	0.04018323	0.1337732	0.0164221	0.619481	0.0037292	0.010818	0.348013	0.00153748	5.455355	0.1114312	-3.214306	0.000426272	0.0302898	0.367345	3.60194	0.308442	0.290403	0.136138	0.265017	0.2452044	0.4544421
2930	-3292.9	-3302.88	9.97375	1.976163	0.1704646	0.0194933	0.0364042	0.0412091	0.078947	0.062321	0.0304699	0.0503394	0.0455938	0.0126167	0.0217344	0.0482009	0.0183581	0.0485105	0.00777507	0.03632082	-0.08358041	0.0176895	0.52099	0.00292671	0.00221704	0.446162	0.010015	6.666084	0.1513861	-3.315364	0.000160497	0.0186588	0.302355	3.67883	0.310888	0.286041	0.123731	0.279339	0.06780564	2.232647
2940	-3296.02	-3301.28	5.25598	1.883243	0.1982126	0.0201468	0.0610472	0.081392	0.119281	0.0580902	0.0524762	0.0496034	0.016181	0.0526348	0.0572257	0.0550204	0.0210795	0.0375431	0.116574	0.04578894	0.1217956	0.0203637	0.497959	0.00914001	0.00664988	0.462029	0.00385774	7.712963	0.02349996	-3.083713	0.000499133	0.0327507	0.378977	3.58777	0.304403	0.308792	0.125877	0.260928	0.1452955	0.161739
2950	-3296.74	-3298.71	1.96722	1.883243	0.2035196	0.0173754	0.0376069	0.0851421	0.0998051	0.0439887	0.0395327	0.0534791	0.0304744	0.0436058	0.017481	0.0546639	0.0162607	0.0485926	0.0574125	0.05443764	0.7494091	0.0206814	0.489769	0.00796851	0.00503635	0.469237	0.00730833	7.26963	0.04598369	-2.910699	0.000598567	0.0358303	0.392781	3.57079	0.266637	0.328797	0.14569	0.258877	0.7953928	0.05781255
2960	-3294.98	-3302.75	7.77407	1.968195	0.1883342	0.0243969	0.0298949	0.0551504	0.0741468	0.0506176	0.0395327	0.0476041	0.0618137	0.0316402	0.0491759	0.0228611	0.0509307	0.0630509	0.0550368	0.04542689	0.4036506	0.0199795	0.49515	0.00563458	0.000441046	0.474392	0.00440279	5.593196	0.1349498	-3.091651	0.000346325	0.0273282	0.352532	3.61979	0.306343	0.264107	0.159344	0.270206	0.5386004	0.2505565
2970	-3291.68	-3302.68	11.0037	1.968195	0.2349589	0.0160027	0.0261394	0.0556281	0.0877951	0.0444948	0.0493416	0.0539469	0.0535008	0.0264064	0.0215496	0.0352194	0.0258535	0.0448785	0.0770842	0.02864165	-0.1600081	0.0239618	0.494601	0.00546425	0.00228466	0.461679	0.0120087	3.845828	0.1761058	-3.552893	0.0014833	0.0560635	0.468675	3.47378	0.271963	0.30973	0.141353	0.276953	0.01609777	10.93977
2980	-3288.72	-3296.95	8.22806	1.968195	0.2145485	0.0344337	0.0494149	0.0642048	0.0877951	0.051154	0.0419039	0.052025	0.0559033	0.0744371	0.021627	0.0417046	0.0157874	0.0648406	0.0252103	0.03752399	0.05901266	0.0146093	0.471057	0.00413663	0.00567495	0.497633	0.00688931	8.038438	0.07798692	-3.282775	0.000848314	0.0425674	0.420551	3.53603	0.307194	0.312226	0.119157	0.261423	0.1369996	0.5692493
2990	-3286.01	-3296.3	10.2869	1.869883	0.2207997	0.0425075	0.0299345	0.0612129	0.0753183	0.0387849	0.0777902	0.0500278	0.0380156	0.0127664	0.0397447	0.0327841	0.0224153	0.0360359	0.0323985	0.0325091	-0.06193943	0.0185873	0.468835	0.00822929	0.00864815	0.493853	0.00184672	8.793246	0.1131706	-3.426235	0.0010178	0.0465702	0.43574	3.51667	0.298087	0.290661	0.140515	0.270737	0.05123118	2.209018
3000	-3294.56	-3303.68	9.12434	1.869883	0.1920318	0.02558	0.0463969	0.0361861	0.0660222	0.0483172	0.0261759	0.0429255	0.0191813	0.0251442	0.0443757	0.0220986	0.0392744	0.0589549	0.0468513	0.05336161	0.4170334	0.017263	0.507217	0.00722692	0.0208737	0.443811	0.00360758	9.966224	0.01716985	-2.930664	0.000398856	0.0293088	0.362543	3.60775	0.295318	0.295753	0.135242	0.273686	0.4342032	0.03954335
3010	-3286.99	-3297.35	10.3539	1.869883	0.205846	0.0173622	0.0333982	0.0768173	0.0542949	0.0429229	0.0322613	0.0561487	0.0274409	0.048952	0.0209142	0.0379006	0.0448396	0.0546598	0.0187465	0.03741445	-0.006209308	0.0168706	0.464574	0.00678907	0.00369863	0.503946	0.00412143	11.3688	0.1378344	-3.285698	0.000646266	0.0372147	0.398742	3.5634	0.311674	0.294925	0.13778	0.255621	0.1316251	1.047174
3020	-3287.18	-3298.85	11.6672	2.230319	0.1692789	0.0115353	0.0293267	0.0386699	0.08583	0.0442636	0.050431	0.0277631	0.0371878	0.0182155	0.0306422	0.0257071	0.0213364	0.0332885	0.0328056	0.02833735	-0.3052805	0.0129427	0.459123	0.00366869	0.0059447	0.513675	0.00464584	12.81786	0.315941	-3.563575	0.000151637	0.0181398	0.298927	3.68278	0.28397	0.306338	0.135872	0.273819	0.01066053	29.63652
3030	-3300.08	-3305.65	5.57387	2.230319	0.1411365	0.0654034	0.0449557	0.0599522	0.0790577	0.0356935	0.0273112	0.0202659	0.0860909	0.02707	0.00803338	0.04198	0.0183097	0.0353984	0.0511164	0.04853486	-0.03528018	0.0112625	0.573972	0.00398168	0.00246007	0.402173	0.00615036	9.659422	0.05123897	-3.025473	2.97464e-05	0.00806669	0.214956	3.77695	0.302026	0.308559	0.129906	0.259508	0.01595879	3.210706
3040	-3290.61	-3302.87	12.2569	2.481224	0.1515774	0.0212241	0.040443	0.0379721	0.0390664	0.0213977	0.0504812	0.036499	0.0781933	0.0349523	0.0251206	0.0605104	0.0265355	0.0218956	0.0244424	0.0378069	0.05459569	0.0103788	0.468163	0.00104815	0.00261541	0.508225	0.00957049	10.47383	0.03803227	-3.275264	5.84232e-05	0.0112892	0.246579	3.74207	0.296593	0.303965	0.129306	0.270136	0.09262796	0.4105917
3050	-3293.98	-3302.04	8.06392	2.128205	0.1600541	0.0185287	0.0543423	0.0589121	0.0700847	0.0365078	0.0766988	0.0365041	0.0844548	0.0349616	0.0280247	0.0493128	0.0265355	0.0288543	0.0184155	0.0333675	0.2090601	0.00722373	0.549895	0.00227677	0.00691001	0.422849	0.0108451	7.48361	0.08344617	-3.400173	9.47112e-05	0.0143562	0.2719	3.71365	0.305418	0.298902	0.140968	0.254711	0.2925063	0.2852799
3060	-3287.58	-3296.52	8.93878	2.306812	0.1436035	0.028629	0.0437363	0.0410967	0.0793338	0.0325629	0.0424488	0.0537266	0.0548	0.0349616	0.0235676	0.0316789	0.00631055	0.0288543	0.0251675	0.02994053	-0.0575011	0.00958854	0.479273	0.00298567	0.00899854	0.488721	0.0104325	12.19468	0.1426351	-3.508542	3.5201e-05	0.00877236	0.222457	3.76874	0.280843	0.304058	0.132703	0.282397	0.08513395	1.675419
3070	-3288.05	-3296.81	8.75908	2.208804	0.1777278	0.0238855	0.0364081	0.04352	0.0496748	0.0343729	0.0528869	0.0439275	0.0578364	0.0938247	0.0125018	0.0290448	0.016705	0.0383413	0.0345505	0.03262927	0.1248021	0.0106969	0.536044	0.00430342	0.0129949	0.427465	0.00849576	7.084673	0.1660099	-3.422545	0.000223539	0.0219948	0.323094	3.65469	0.267479	0.310139	0.14426	0.278121	0.2908121	0.5708496
3080	-3292.15	-3301.8	9.65499	2.643756	0.1833614	0.0344384	0.0457566	0.0432403	0.055769	0.0187182	0.059003	0.0369436	0.0249855	0.0295223	0.0305105	0.0635875	0.016614	0.0386669	0.03399	0.03334845	0.3919416	0.0133151	0.598664	0.000613384	0.0149698	0.364471	0.00796696	11.49331	0.08189398	-3.400744	0.00028385	0.0247617	0.338861	3.63609	0.294399	0.313655	0.121684	0.270263	0.4738356	0.1728321
3090	-3287.33	-3297.77	10.4364	2.150029	0.1423542	0.0319162	0.0262898	0.0422372	0.0646933	0.0335409	0.0287999	0.0600441	0.0419904	0.0214199	0.0334602	0.0220645	0.0102396	0.0265949	0.00952274	0.03652376	-0.00511062	0.0152996	0.544958	0.00106009	0.00193989	0.41879	0.0179529	12.93913	0.04233641	-3.309792	3.23477e-05	0.00841068	0.21866	3.7729	0.29108	0.294923	0.131375	0.282622	0.03722579	1.137287
3100	-3292.76	-3302.53	9.77939	2.211984	0.2116429	0.010018	0.0377447	0.0316411	0.0875438	0.0341752	0.0347832	0.0879774	0.0577898	0.0430315	0.0216045	0.0341201	0.0388183	0.0387113	0.0208635	0.03379161	-0.1245525	0.0207492	0.480445	0.00216378	0.00197259	0.482093	0.0125767	9.363011	0.129585	-3.387543	0.000776594	0.0407507	0.413356	3.54512	0.283543	0.308167	0.133698	0.274591	0.005032453	25.74987
3110	-3295.32	-3303.8	8.47623	2.332955	0.196908	0.0104649	0.0220752	0.0316552	0.0701772	0.0509021	0.0569836	0.0589982	0.0340131	0.0851382	0.038199	0.0370408	0.0301429	0.0940418	0.0209359	0.03955361	0.01013846	0.0244384	0.479832	0.00128238	0.0108252	0.461995	0.0216269	7.53912	0.05625868	-3.230098	0.000476615	0.032011	0.37554	3.59197	0.300887	0.310354	0.128593	0.260167	0.06639715	0.8473057
3120	-3288.84	-3298.83	9.99033	2.067285	0.2092221	0.0230034	0.0239229	0.0413619	0.0798803	0.0318182	0.0364555	0.04518	0.0299195	0.0731131	0.0213629	0.0241973	0.0474028	0.0990827	0.0529534	0.03486625	-0.1950141	0.0105684	0.556324	0.00347885	0.0153777	0.398451	0.0158005	7.763548	0.2054758	-3.356236	0.000720138	0.0392594	0.407295	3.55273	0.30764	0.313381	0.12344	0.255539	0.01046176	19.64065
3130	-3303.41	-3303.75	0.338192	2.302172	0.1616816	0.0514337	0.033292	0.0443972	0.0685272	0.0387195	0.0364555	0.0680576	0.00912067	0.0482614	0.086338	0.0288856	0.0153352	0.0990827	0.107393	0.03342192	-0.04922141	0.00453348	0.523087	0.00449736	0.0164351	0.435718	0.0157293	7.853187	0.2941335	-3.398543	0.000103315	0.0149905	0.276712	3.70819	0.286906	0.308863	0.133147	0.271084	0.2449121	1.200976
3140	-3295.52	-3298.32	2.79854	2.180939	0.1538859	0.0378721	0.0259245	0.0636103	0.0689751	0.0305428	0.0480253	0.0666382	0.04609	0.020465	0.0521538	0.0236885	0.0494631	0.0562069	0.201109	0.05194541	0.5409493	0.0066056	0.60401	0.00334363	0.0168437	0.367397	0.00180024	7.815606	2.056714e-05	-2.957562	6.69919e-05	0.0120848	0.253514	3.73433	0.287988	0.305215	0.12268	0.284117	0.5409698	3.801902e-05
3150	-3293.65	-3303.24	9.58607	2.148205	0.202049	0.0241419	0.0269329	0.048056	0.0685788	0.032441	0.0227487	0.0394135	0.151324	0.111208	0.0434547	0.0243397	0.0403086	0.0265931	0.0338014	0.04753663	-0.02212023	0.0252748	0.50742	0.00121761	0.0203147	0.443043	0.00272995	5.374359	0.05005488	-3.046255	0.000569726	0.0349659	0.388984	3.57548	0.301317	0.303911	0.115601	0.279171	0.02793465	1.791856
3160	-3290.44	-3301.72	11.2775	2.12923	0.1865684	0.0139996	0.023176	0.0493627	0.0515856	0.0406631	0.0247792	0.0470822	0.154906	0.0257428	0.0197339	0.0303757	0.0403598	0.0642643	0.0463178	0.03403559	0.007238323	0.0204599	0.518785	0.00158406	0.00319848	0.452966	0.00300627	4.313805	0.07488014	-3.380348	0.000323098	0.0264039	0.347705	3.62557	0.313366	0.289225	0.129644	0.267765	0.08211846	0.9118551
3170	-3290.13	-3299.18	9.04109	2.660573	0.2004553	0.0135181	0.0195935	0.0504216	0.0600064	0.0359173	0.0502816	0.0737941	0.118956	0.0182616	0.0246049	0.0311961	0.0393905	0.0257158	0.0566555	0.05015737	-0.1307643	0.014068	0.55863	0.00293686	0.013687	0.400483	0.010195	4.091121	0.1669734	-2.99259	0.000539595	0.0340386	0.384845	3.58058	0.315507	0.295545	0.133637	0.255311	0.03620901	4.611376
3180	-3290.74	-3297.22	6.48436	2.515869	0.1603708	0.0299569	0.0306167	0.0583476	0.074418	0.0388212	0.0468898	0.0771891	0.154507	0.0307075	0.0309446	0.0125021	0.0374007	0.0286693	0.154471	0.04518603	-0.01065239	0.0164994	0.525733	0.00615114	0.0131225	0.434601	0.00389363	3.418077	0.1257268	-3.096967	9.63408e-05	0.0144785	0.272838	3.71259	0.297823	0.29934	0.125902	0.276935	0.1150744	1.09257
3190	-3300.18	-3305.8	5.61748	2.677601	0.2362019	0.0210691	0.016605	0.0669351	0.0994497	0.0602019	0.0770009	0.0669639	0.0888425	0.0202479	0.0128022	0.0213058	0.095703	0.0546964	0.0416444	0.03565956	0.09486269	0.0243084	0.520134	0.00608564	0.00881288	0.430865	0.00979353	4.448358	0.02705325	-3.333738	0.00152985	0.0569223	0.47147	3.47008	0.291443	0.300667	0.134597	0.273293	0.1219159	0.2219009
3200	-3283.68	-3299.72	16.0401	2.851767	0.2086284	0.020773	0.0210228	0.0385063	0.0420765	0.0273742	0.0452572	0.0583238	0.0547152	0.0297541	0.0269808	0.0266749	0.0239158	0.0521826	0.0449939	0.03565956	0.01661934	0.0189512	0.53447	0.00333586	0.00664106	0.428967	0.00763518	5.923016	0.01700275	-3.333738	0.000706742	0.0388968	0.4058	3.5546	0.31363	0.287852	0.135824	0.262695	0.03362209	0.5057017
3210	-3289.05	-3300.51	11.4526	2.992564	0.2119175	0.027938	0.0325867	0.0441091	0.0486676	0.0244602	0.0521175	0.0392497	0.0490678	0.0297541	0.0318452	0.017091	0.0254884	0.0315624	0.0354904	0.0299477	0.2397728	0.020694	0.498029	0.00615505	0.00594921	0.468416	0.000756465	8.851828	0.1171642	-3.508303	0.000783186	0.0409212	0.41404	3.54426	0.304949	0.299575	0.147012	0.248463	0.356937	0.328249
