Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
2920	-30.1188	0	-30.1188	7.625296	937.5861	0.289924	0.282965	0.211233	0.259831	0.44148	0.541798	0.181967	0.477319	0.141887	0.567344	0.318574	0.484843	0.195439	0.361751	0.3009072	0.1630657	0.385997	0.318316	0.122931	0.0589411	0.0693191	0.0444965	47.87742	0.07013514	-1.200953	0.958798	0.989094	1.0103	1.04181	0.137966	0.0786604	0.263904	0.519469	0.2332008	0.30075
2930	-30.3024	0	-30.3024	16.51522	864.0535	0.179297	0.212136	0.164781	0.317449	0.865326	0.330471	0.275514	0.38424	0.300711	0.391322	0.337558	0.505102	0.288665	0.47435	0.3693127	-0.03986829	0.297301	0.151232	0.173561	0.186379	0.108492	0.0830349	23.0226	0.1630213	-0.9961117	0.957094	0.988627	1.01071	1.04357	0.485295	0.215558	0.162555	0.136592	0.123153	1.32373
2940	-24.525	0	-24.525	7.869867	771.3526	0.245078	0.301666	0.283185	0.292212	0.509226	0.459396	0.103361	0.350917	0.364421	0.18034	0.317716	0.188542	0.20382	0.467893	0.2992959	-0.153448	0.157168	0.0446202	0.217833	0.215437	0.264761	0.10018	27.50241	0.2823873	-1.206322	0.954611	0.987943	1.01132	1.04613	0.170567	0.260235	0.300274	0.268924	0.1289393	2.19008
2950	-21.6934	0	-21.6934	1.483349	733.6085	0.380683	0.485562	0.280325	0.268876	0.269451	0.71445	0.0918707	0.353229	0.456675	0.265288	0.217225	0.442439	0.151252	0.340673	0.2353896	-0.4669131	0.0803201	0.128869	0.447638	0.186156	0.117315	0.0397013	41.41803	0.5277309	-1.446513	0.953468	0.987627	1.01159	1.04731	0.132433	0.0805812	0.0088727	0.778113	0.06081788	8.677234
2960	-20.2508	0	-20.2508	1.333742	929.0467	0.302805	0.445748	0.242644	0.311685	0.265068	0.668433	0.12823	0.351235	0.590155	0.260299	0.19251	0.397789	0.230238	0.627696	0.3501375	-0.3355454	0.0564949	0.116279	0.300653	0.316775	0.160346	0.0494529	5.128791	0.4129805	-1.049429	0.958611	0.989043	1.01034	1.042	0.54921	0.0679974	0.0651792	0.317613	0.07743515	5.333243
2970	-20.9785	0	-20.9785	1.185509	1007.048	0.282624	0.361839	0.342565	0.240213	0.222356	0.412528	0.190959	0.60883	0.36334	0.211358	0.161269	0.503584	0.262405	0.357877	0.235203	-0.7351262	0.0155987	0.307568	0.187966	0.214538	0.233177	0.0411522	15.9768	0.8063119	-1.447306	0.960234	0.989487	1.00995	1.04033	0.701887	0.0609194	0.0843716	0.152822	0.07118565	11.32689
2980	-24.5253	0	-24.5253	4.196923	843.0505	0.258447	0.462624	0.204106	0.176865	0.398719	0.295356	0.10404	0.790349	0.371343	0.143197	0.17165	0.587187	0.50047	0.411602	0.2526795	-0.2992303	0.0189699	0.271492	0.184759	0.175772	0.330232	0.0187745	29.23142	0.4381755	-1.375633	0.956568	0.988482	1.01084	1.04411	0.104294	0.217944	0.095027	0.582735	0.1389452	3.153586
2990	-18.9649	0	-18.9649	0.9929407	990.9099	0.293716	0.343224	0.250455	0.18932	0.419745	0.297117	0.0939235	0.675847	0.740227	0.214953	0.149366	0.557228	0.322824	0.264255	0.2598817	-0.1017539	0.0438459	0.249543	0.234311	0.146737	0.309978	0.0155848	2.877903	0.2928602	-1.347529	0.959914	0.9894	1.01002	1.04066	0.238	0.00646745	0.0897338	0.665799	0.1911063	1.532447
3000	-17.8639	0	-17.8639	4.92559	1115.314	0.255915	0.268799	0.315826	0.183596	0.380363	0.222682	0.277435	0.455121	0.636827	0.299739	0.160011	0.405995	0.189685	0.119585	0.2231147	-0.09841989	0.0379242	0.16006	0.290006	0.248509	0.180494	0.083007	5.422245	0.2029448	-1.500069	0.962199	0.990024	1.00946	1.03831	0.532717	0.00676241	0.0490111	0.41151	0.1045249	1.941593
3010	-22.2838	0	-22.2838	7.57027	987.2936	0.194592	0.22471	0.186786	0.113801	0.31203	0.44007	0.33602	0.362956	0.464768	0.557625	0.346167	0.598772	0.285701	0.114777	0.2875989	0.1428468	0.0690623	0.114914	0.34232	0.128593	0.226974	0.118138	11.89947	0.03998409	-1.246189	0.959841	0.98938	1.01004	1.04074	0.0431682	0.0235886	0.377558	0.555685	0.1828309	0.2186943
3020	-25.0627	0	-25.0627	6.472608	819.7159	0.241871	0.131541	0.414855	0.153585	0.436677	0.507401	0.462442	0.387285	0.369293	0.33826	0.498561	0.240644	0.446477	0.136496	0.3324086	0.3038749	0.125932	0.204468	0.129253	0.186704	0.292861	0.0607825	22.25672	0.01564895	-1.10139	0.955959	0.988314	1.01099	1.04474	0.217091	0.06704	0.383367	0.332502	0.3195239	0.04897585
3030	-28.9453	0	-28.9453	4.20514	701.7565	0.369486	0.152713	0.300082	0.230715	0.47125	0.668621	0.324142	0.433525	0.502226	0.385767	1.04834	0.332073	1.04114	0.180063	0.3601388	0.1609203	0.142342	0.220843	0.172046	0.102081	0.309025	0.0536633	27.78883	0.0151448	-1.021266	0.952433	0.98734	1.01185	1.04838	0.0152313	0.0403239	0.0729561	0.871489	0.1760651	0.08601817
3040	-31.0146	0	-31.0146	6.573809	712.1047	0.398937	0.344042	0.279429	0.250468	0.501795	0.288349	0.471924	0.297268	0.372826	0.502997	0.950781	0.15652	1.16779	0.396377	0.4508558	0.1491501	0.10345	0.323265	0.176197	0.127473	0.169232	0.100383	22.40637	0.01325912	-0.7966077	0.952777	0.987436	1.01176	1.04803	0.0443209	0.302014	0.247499	0.406166	0.1624092	0.08164019
3050	-29.63	0	-29.63	14.95021	783.8403	0.356081	0.31979	0.405116	0.194928	0.695491	0.247463	0.312661	0.247142	0.375005	0.338415	0.429854	0.155372	0.354562	0.528806	0.3857502	0.08350347	0.0948291	0.139655	0.35583	0.195371	0.198359	0.0159563	39.89895	0.04756557	-0.9525652	0.954971	0.988042	1.01123	1.04576	0.0318617	0.144461	0.676751	0.146926	0.131069	0.3629047
3060	-25.7112	0	-25.7112	8.261227	929.8493	0.490625	0.536643	0.229398	0.454863	0.493213	0.36578	0.352732	0.462373	0.600533	0.492644	0.354878	0.200346	0.471336	0.4348	0.3790312	0.146097	0.13536	0.1544	0.278473	0.170755	0.237604	0.0234087	11.05484	0.03552909	-0.9701367	0.958628	0.989048	1.01034	1.04199	0.534737	0.310746	0.062733	0.0917846	0.1816261	0.1956167
3070	-24.5857	0	-24.5857	5.915498	1086.134	0.666412	0.196184	0.186843	0.407244	0.47485	0.305249	0.359709	0.413871	0.325728	0.537609	0.35307	0.187395	0.523045	0.697131	0.395217	0.0783919	0.131197	0.0912685	0.390294	0.107307	0.263605	0.0163288	7.451709	0.007095898	-0.9283202	0.961698	0.989887	1.00959	1.03883	0.361521	0.08724	0.149549	0.40169	0.0854878	0.0830048
3080	-24.3259	0	-24.3259	4.760816	1154.625	0.264881	0.514916	0.310853	0.465978	0.425456	0.480717	0.216813	0.458591	0.543773	0.32563	0.310326	0.312789	0.981908	0.513521	0.4158038	0.09401437	0.123562	0.199945	0.378014	0.0798875	0.196583	0.0220079	6.829053	0.009321909	-0.8775417	0.962844	0.990199	1.00931	1.03765	0.488296	0.0370397	0.336075	0.138589	0.1033363	0.09020945
3090	-17.7587	0	-17.7587	3.185002	1195.165	0.450848	0.432568	0.201791	0.314403	0.446874	0.761193	0.277504	0.421571	0.402482	0.267616	0.335643	0.190259	0.498422	0.28275	0.3112671	0.04062358	0.1946	0.101612	0.48423	0.0509263	0.147738	0.0208943	4.026066	0.003986226	-1.167104	0.963475	0.990371	1.00915	1.037	0.135586	0.0755486	0.366902	0.421964	0.0446098	0.08935762
3100	-25.4608	0	-25.4608	9.423428	1478.619	0.598965	0.478621	0.296844	0.183166	0.833159	0.449751	0.288368	0.427975	0.306351	0.169031	0.36131	0.17016	0.485748	0.257925	0.3098806	0.07059881	0.200152	0.0825712	0.476212	0.0929605	0.121985	0.0261188	14.03323	0.00791375	-1.171568	0.96714	0.991365	1.00825	1.03325	0.20654	0.120099	0.57667	0.0966913	0.07851256	0.100796
3110	-34.3066	0	-34.3066	38.62979	1440.255	0.844725	0.488399	0.212457	0.122406	0.63972	0.576312	0.422022	0.309642	0.209058	0.19597	0.431109	0.179419	0.253054	0.322938	0.3203221	0.02556884	0.349523	0.0579177	0.318209	0.10246	0.135569	0.0363206	43.46308	0.01637449	-1.138428	0.966708	0.991248	1.00836	1.03369	0.388379	0.236825	0.155295	0.219501	0.04194333	0.3903955
3120	-38.099	0	-38.099	35.12668	1512.459	0.53464	0.640667	0.100064	0.0877423	0.544657	0.355745	0.228297	0.505088	0.312253	0.149261	0.878966	0.170988	0.340277	0.389213	0.2428133	0.02441841	0.18434	0.074642	0.305499	0.273603	0.136129	0.0257877	46.26716	0.03038856	-1.415463	0.967507	0.991464	1.00816	1.03287	0.0812848	0.224108	0.219586	0.475021	0.05480697	0.5544653
3130	-30.8489	0	-30.8489	23.84246	1210.229	0.45953	0.612377	0.113073	0.0856401	0.392493	0.28489	0.334163	0.20189	0.449259	0.148365	0.645689	0.219829	0.260371	0.257793	0.3119212	0.01446587	0.349789	0.0412849	0.0821014	0.11506	0.271623	0.140143	24.93021	0.02926843	-1.165005	0.963702	0.990433	1.00909	1.03677	0.0977323	0.432427	0.17082	0.299021	0.0437343	0.6692329
3140	-23.8957	0	-23.8957	11.28324	1100.019	0.43067	0.498044	0.22069	0.136615	0.490689	0.303731	0.279541	0.302843	0.545792	0.161889	0.58199	0.267046	0.346985	0.224126	0.3152514	0.002010124	0.384235	0.0453646	0.0781195	0.150484	0.147868	0.19393	12.82504	0.01720879	-1.154385	0.961939	0.989953	1.00953	1.03858	0.316668	0.154442	0.497977	0.0309131	0.01921891	0.8954091
3150	-24.8519	0	-24.8519	6.444273	952.3394	0.458771	0.480094	0.370208	0.16298	0.259483	0.288282	0.312532	0.433135	0.379223	0.167862	0.505375	0.169411	0.736093	0.151422	0.3703614	0.03387176	0.158989	0.0474483	0.346613	0.12671	0.0651413	0.255098	12.21652	0.01095632	-0.9932761	0.959116	0.989182	1.01022	1.04148	0.121992	0.270144	0.181005	0.426859	0.04482808	0.2444076
3160	-23.2171	0	-23.2171	6.684321	1098.195	0.28906	0.57625	0.495728	0.17088	0.481852	0.239268	0.277359	0.778098	0.472888	0.220996	0.501647	0.198016	0.315778	0.219765	0.3324334	0.1081273	0.245052	0.0359564	0.360165	0.044406	0.086568	0.227853	9.647662	0.01616326	-1.101316	0.961908	0.989944	1.00954	1.03861	0.0772015	0.345128	0.252946	0.324724	0.1242906	0.1300441
3170	-26.8917	0	-26.8917	7.293397	1409.819	0.36523	0.478087	0.78111	0.14983	0.350902	0.237387	0.143957	0.490689	0.94982	0.183708	0.365193	0.324329	0.449696	0.187817	0.2669634	0.07767795	0.317849	0.0738355	0.327205	0.0560801	0.132715	0.0923147	11.9793	0.008372476	-1.320644	0.966352	0.991152	1.00844	1.03405	0.0674317	0.527808	0.242926	0.161834	0.08605043	0.09729732
3180	-23.0922	0	-23.0922	8.628842	1382.519	0.435202	0.292261	0.509849	0.164575	0.184236	0.337409	0.169146	0.460188	0.785472	0.163631	0.399391	0.281866	0.361929	0.275395	0.2719398	0.06479051	0.325442	0.189287	0.115018	0.113791	0.199127	0.0573346	10.1959	0.006962414	-1.302175	0.966024	0.991063	1.00852	1.03439	0.0215528	0.719861	0.0430127	0.215573	0.07175293	0.09703317
3190	-23.2848	0	-23.2848	3.577331	1574.618	0.326404	0.393421	0.49914	0.185896	0.175892	0.389119	0.0755884	0.788012	0.700579	0.10932	0.570918	0.355915	0.199387	0.28814	0.2348544	0.1049321	0.287639	0.168074	0.0695336	0.23511	0.20361	0.0360327	4.859646	0.005318306	-1.448789	0.968151	0.991638	1.008	1.03221	0.0780688	0.776083	0.0028809	0.142967	0.1102504	0.04823844
3200	-27.494	0	-27.494	7.786876	1819.017	0.239407	0.341733	0.284731	0.170801	0.168837	0.259578	0.130227	1.0457	0.666476	0.0899282	0.603702	0.665013	0.136427	0.180754	0.2393781	0.2510866	0.371854	0.110791	0.0200288	0.348956	0.136707	0.0116638	14.36546	0.002405852	-1.429711	0.970356	0.992231	1.00745	1.02996	0.673213	0.1506	0.0559087	0.120279	0.2534925	0.009490823
3210	-28.0427	0	-28.0427	5.622064	1839.747	0.175798	0.456038	0.195345	0.26752	0.25994	0.28265	0.24067	0.465999	0.831338	0.227596	0.764455	0.821161	0.150487	0.264728	0.32403	0.4951152	0.0827809	0.36195	0.0156108	0.257941	0.264129	0.0175872	38.02187	0.002201663	-1.126919	0.970523	0.992276	1.00741	1.02979	0.140951	0.101187	0.172677	0.585186	0.4973169	0.004427084
3220	-26.5314	0	-26.5314	5.925918	1794.866	0.21055	0.234904	0.213283	0.188737	0.35095	0.394839	0.38937	0.405174	1.1096	0.271816	0.527587	0.606952	0.136493	0.197422	0.2963415	0.06733728	0.166525	0.338017	0.0123027	0.221662	0.253111	0.00838366	17.43625	0.006050712	-1.216243	0.970158	0.992178	1.0075	1.03016	0.0686616	0.0581798	0.347184	0.525975	0.07338799	0.08244825
3230	-24.4951	0	-24.4951	8.793091	1573.201	0.215954	0.259871	0.200814	0.224943	0.412351	0.371679	0.264399	0.578566	0.698628	0.431451	0.497606	0.592733	0.230233	0.233915	0.3115027	0.0774245	0.114375	0.276059	0.0243525	0.438148	0.1099	0.0371658	9.700522	0.01733573	-1.166347	0.968137	0.991634	1.008	1.03223	0.321439	0.232703	0.280763	0.165095	0.09476022	0.1829431
3240	-27.5636	0	-27.5636	5.322109	1944.755	0.257844	0.384203	0.166615	0.316512	0.339457	0.176396	0.417024	0.894063	0.579008	0.48902	0.371971	0.388139	0.50404	0.188104	0.2667088	0.2214637	0.275872	0.168358	0.0634831	0.388999	0.0682483	0.0350395	32.23835	0.01960113	-1.321598	0.971325	0.992492	1.00721	1.02897	0.236132	0.107676	0.153415	0.502777	0.2410649	0.0813106
3250	-29.3574	0	-29.3574	4.289444	2955.111	0.286801	1.2537	0.123267	0.382933	0.211237	0.22209	0.156612	0.794766	0.708095	0.430034	0.270716	0.526297	0.543925	0.263229	0.3707338	0.2749544	0.115253	0.0961577	0.0615581	0.585265	0.0223094	0.119457	28.16372	0.0246075	-0.9922711	0.976715	0.993931	1.00588	1.02348	0.142766	0.111904	0.604913	0.140417	0.2995619	0.08214495
3260	-32.5718	0	-32.5718	21.87921	3055.063	0.407899	0.518695	0.180324	0.450456	0.214341	0.298688	0.227619	0.68255	0.960055	0.489876	0.348211	0.677078	0.64223	0.35694	0.369006	0.1354284	0.0890933	0.2179	0.169847	0.40608	0.0455432	0.0715353	34.85796	0.0379968	-0.9969424	0.977097	0.994033	1.00578	1.02309	0.320611	0.109278	0.0815121	0.488599	0.1734252	0.2190962
3270	-27.0611	0	-27.0611	7.261816	3086.542	0.286971	0.363635	0.261643	0.336354	0.23031	0.228125	0.315764	0.493976	0.622968	0.591303	0.361647	1.10771	0.285073	0.198488	0.3042962	0.1622448	0.193828	0.23926	0.319723	0.166868	0.0233416	0.0569782	31.38612	0.01060981	-1.189754	0.977214	0.994064	1.00575	1.02297	0.278341	0.226098	0.0928411	0.402721	0.1728546	0.06137997
3280	-30.7165	0	-30.7165	10.55021	3127.735	0.167931	0.574556	0.198429	0.374628	0.176522	0.505735	0.669092	0.648369	0.559175	0.653281	0.387682	0.8748	0.431465	0.234681	0.4341886	0.2316682	0.206119	0.146375	0.261221	0.212345	0.106901	0.0670395	15.45623	0.01336149	-0.8342762	0.977364	0.994104	1.00571	1.02282	0.0249426	0.757446	0.115795	0.101817	0.2450297	0.05453008
3290	-34.2033	0	-34.2033	23.52436	3088.385	0.187898	0.505516	0.293172	0.320863	0.353097	0.312877	0.744637	0.465685	0.78843	0.320509	0.423175	0.662131	0.673733	0.268664	0.3915778	0.1126724	0.11636	0.282548	0.189607	0.209683	0.181027	0.0207758	27.62438	0.01714768	-0.937571	0.977221	0.994066	1.00575	1.02296	0.099391	0.342162	0.200735	0.357712	0.1298201	0.1320881
3300	-41.1766	0	-41.1766	20.52869	3066.344	0.0987708	0.521202	0.312317	0.457093	0.276091	0.314201	1.27137	0.224319	0.99076	0.368249	0.426055	0.6956	0.980032	0.291318	0.3071755	0.1263233	0.225165	0.368256	0.135314	0.114139	0.0287717	0.128354	43.57456	0.01917905	-1.180336	0.977139	0.994044	1.00577	1.02305	0.301673	0.17289	0.105844	0.419594	0.1455024	0.1318126
3310	-33.6418	0	-33.6418	12.55985	3376.911	0.157346	0.753133	0.448971	0.546396	0.362891	0.78277	0.858508	0.301337	0.814548	0.263861	0.313022	0.738303	0.625181	0.312638	0.398589	0.1573701	0.131887	0.237832	0.345763	0.173813	0.0205965	0.0901085	21.55948	0.00885763	-0.9198245	0.978212	0.994329	1.0055	1.02196	0.480077	0.123049	0.00405772	0.392817	0.1662277	0.05328613
3320	-33.7089	0	-33.7089	3.276147	2936.277	0.117718	0.654187	0.432837	0.792572	0.245003	0.545515	0.676515	0.650308	0.570858	0.374311	0.226988	1.00578	0.826412	0.569679	0.5012126	0.1508196	0.104689	0.145721	0.533774	0.129301	0.0276174	0.0588979	45.83565	0.006876006	-0.6907249	0.976641	0.993912	1.00589	1.02355	0.239014	0.258578	0.0439558	0.458453	0.1576957	0.04360302
3330	-35.6367	0	-35.6367	5.944966	2623.619	0.260181	1.48596	0.504846	0.56688	0.407915	0.650684	0.90813	0.648859	0.642375	0.269332	0.242513	0.533858	0.653665	0.280912	0.5458	0.1599979	0.0895848	0.0855876	0.252148	0.219047	0.164172	0.189461	13.66454	0.009897006	-0.6055027	0.975294	0.993553	1.00623	1.02492	0.0739422	0.754144	0.121958	0.0499568	0.1698949	0.05825368
3340	-28.4659	0	-28.4659	1.19612	2481.975	0.402873	0.755192	0.503173	0.512773	0.278981	1.01723	0.649287	0.410593	0.690718	0.168359	0.469424	0.711953	0.415851	0.232437	0.4795566	0.09914334	0.0733064	0.0258402	0.596927	0.148433	0.0798847	0.0756093	8.335178	0.007510193	-0.7348933	0.974602	0.993369	1.0064	1.02563	0.192413	0.369972	0.395973	0.0416426	0.1066535	0.07041673
3350	-35.1083	0	-35.1083	15.71975	3117.348	0.530407	0.741656	0.478066	0.330256	0.345001	0.958394	0.685798	0.367611	0.453162	0.205198	0.51485	0.492417	0.354018	0.430398	0.3364404	0.06913069	0.0325321	0.025257	0.348378	0.295718	0.241061	0.0570546	43.40527	0.01567412	-1.089334	0.977326	0.994094	1.00572	1.02286	0.0733852	0.195348	0.658069	0.0731976	0.08480481	0.1848259
3360	-37.2255	0	-37.2255	26.09015	2770.594	0.454275	1.0348	0.51332	0.729211	0.284379	0.611236	0.54726	0.238041	0.489837	0.132671	0.663127	0.36006	0.276633	0.25524	0.4808385	0.06440273	0.0410088	0.181655	0.213676	0.242062	0.273088	0.0485111	28.41835	0.02270409	-0.7322238	0.975955	0.993729	1.00606	1.02425	0.288273	0.282472	0.354401	0.0748545	0.08710682	0.2606465
3370	-33.1233	0	-33.1233	16.25008	3046.115	0.474995	0.889776	0.333583	0.423141	0.180592	0.475212	0.655183	0.326483	0.510415	0.240574	0.425089	0.172539	0.315895	0.370695	0.2899377	0.05401071	0.0119531	0.0752582	0.16192	0.49396	0.230267	0.0266416	36.46165	0.02496263	-1.238089	0.977064	0.994024	1.00579	1.02312	0.208221	0.0732522	0.217972	0.500555	0.07897334	0.3160894
3380	-31.6949	0	-31.6949	22.36892	2489.726	0.253499	0.473793	0.428835	0.5511	0.36198	0.569222	0.449757	0.199925	0.164442	0.346037	0.735344	0.182022	0.20832	0.299364	0.3147748	0.05651455	0.00741254	0.100758	0.511058	0.270069	0.082041	0.0286609	39.52607	0.001764165	-1.155898	0.974642	0.993379	1.00639	1.02559	0.0258362	0.0704694	0.22137	0.682325	0.05827871	0.03027117
3390	-29.4564	0	-29.4564	22.05129	2339.737	0.251781	0.279741	0.353061	0.598611	0.34194	0.18667	0.548597	0.368876	0.160458	0.323612	0.491148	0.179587	0.184714	0.394441	0.3827673	0.08248578	0.00560001	0.336883	0.183587	0.12978	0.294202	0.0499479	30.09787	0.003882546	-0.960328	0.973845	0.993166	1.00659	1.0264	0.00885215	0.215708	0.170964	0.604476	0.08636832	0.04495335
3400	-30.0334	0	-30.0334	17.28172	2705.605	0.186069	0.261383	0.176543	0.5925	0.177661	0.0890195	0.578439	0.448927	0.117407	0.347215	0.594855	0.35395	0.249084	0.325311	0.179748	0.03595015	0.0108619	0.408907	0.102398	0.0404874	0.37497	0.0623752	19.19297	0.008391534	-1.716199	0.97567	0.993653	1.00614	1.02454	0.114148	0.0757178	0.53193	0.278204	0.04434168	0.1892471
3410	-31.6839	0	-31.6839	28.39899	2449.236	0.277041	0.19834	0.239826	0.502395	0.10086	0.136408	0.429789	0.269449	0.213031	0.414263	1.07696	0.196061	0.210119	0.512781	0.2510181	0.03319806	0.00760052	0.299764	0.0536247	0.0577812	0.456441	0.124788	31.35694	0.007453645	-1.38223	0.974434	0.993324	1.00644	1.0258	0.375605	0.0916648	0.0359925	0.496738	0.0406517	0.1833538
3420	-22.2197	0	-22.2197	11.51517	2243.068	0.374851	0.204466	0.17141	0.273985	0.12197	0.197131	0.449462	0.206252	0.143534	0.16636	0.772134	0.510823	0.101163	0.310494	0.2208949	0.01862263	0.0188673	0.231165	0.0623035	0.0372143	0.489425	0.161026	13.65448	0.01061448	-1.510068	0.97329	0.993018	1.00673	1.02696	0.136314	0.416942	0.27815	0.168594	0.02923711	0.3630482
3430	-26.6147	0	-26.6147	10.73201	2223.612	0.162079	0.237916	0.146105	0.230244	0.177931	0.274455	0.499026	0.345654	0.0950266	0.403232	0.994016	0.924411	0.21355	0.131234	0.2711735	0.06012363	0.0178309	0.169561	0.0174481	0.123267	0.0527493	0.619144	15.03908	0.01674216	-1.304996	0.973174	0.992987	1.00676	1.02708	0.00546071	0.555275	0.309727	0.129538	0.07686579	0.2178103
3440	-26.6976	0	-26.6976	10.80553	2658.553	0.150157	0.319342	0.130298	0.160035	0.255911	0.283664	0.527666	0.278705	0.189996	0.521521	0.54092	0.756606	0.334126	0.230167	0.2741766	0.05596578	0.0111017	0.11809	0.00834224	0.351847	0.0979674	0.412651	23.15701	0.01088869	-1.293983	0.975456	0.993596	1.00619	1.02476	0.0454534	0.598366	0.161922	0.194258	0.06685447	0.1628715
3450	-27.856	0	-27.856	6.921457	2087.021	0.16052	0.325677	0.123952	0.151951	0.361518	0.388433	0.375596	0.399495	0.093868	0.310063	0.495471	1.28665	0.310039	0.220996	0.2708979	0.06425287	0.0142882	0.0967546	0.0250309	0.109739	0.0715028	0.682685	16.40838	0.04187076	-1.306013	0.972315	0.992757	1.00697	1.02796	0.0205539	0.0542394	0.00475075	0.920456	0.1061236	0.394547
3460	-37.4951	0	-37.4951	25.88248	1423.341	0.226308	0.431283	0.12235	0.253748	0.659075	0.313526	0.40727	0.436332	0.106826	0.304622	0.817762	1.85612	0.233333	0.22208	0.2834023	0.04231247	0.015568	0.181171	0.13368	0.194579	0.145435	0.329567	26.24279	0.03639736	-1.260888	0.966512	0.991195	1.0084	1.03389	0.156839	0.382775	0.123469	0.336918	0.07870983	0.4624246
3470	-44.2917	0	-44.2917	37.56302	1342.942	0.24414	0.367722	0.224911	0.190416	0.70106	0.492771	0.637481	0.67907	0.0732645	0.471722	0.993977	1.1563	0.345756	0.200447	0.2863179	0.02906451	0.0369206	0.274555	0.114455	0.302095	0.151383	0.120592	42.44417	0.03810585	-1.250653	0.96553	0.990929	1.00865	1.0349	0.0257198	0.225947	0.453929	0.294404	0.06717036	0.5673016
3480	-28.0367	0	-28.0367	5.624289	1018.362	0.31407	0.358169	0.119488	0.26996	0.742059	0.346481	0.449953	0.380097	0.0990286	0.428907	0.649131	0.516234	0.314703	0.157917	0.3976747	0.04529573	0.0535242	0.188708	0.342804	0.104493	0.165126	0.145345	11.47061	0.03019223	-0.922121	0.960454	0.989548	1.00989	1.04011	0.0552708	0.396589	0.176249	0.37189	0.07548796	0.3999609
3490	-29.2116	0	-29.2116	7.233703	968.4831	0.285304	0.560485	0.117719	0.288056	0.713939	0.332525	0.530122	0.445057	0.116853	0.653731	0.793254	0.573579	0.481687	0.264756	0.4561652	0.02165167	0.0206413	0.178772	0.447558	0.105996	0.101362	0.145672	7.416582	0.03173703	-0.7849002	0.959456	0.989275	1.01014	1.04113	0.254559	0.0404301	0.189455	0.515556	0.0533887	0.5944522
3500	-33.0517	0	-33.0517	6.218677	993.001	0.508643	0.523989	0.109056	0.335159	0.611034	0.162294	0.419986	0.665437	0.305945	0.898502	0.99033	1.6054	0.571516	0.357829	0.4679807	0.00904099	0.0234111	0.217174	0.302331	0.0526297	0.164003	0.240451	7.647714	0.02180047	-0.7593282	0.959956	0.989411	1.01001	1.04062	0.0590019	0.0171206	0.888523	0.0353544	0.03084146	0.7068559
3510	-39.5121	0	-39.5121	9.706581	1019.359	0.572344	0.674753	0.3651	0.485674	0.717637	0.0953736	0.651406	0.529504	0.310105	0.733716	0.682678	1.96625	0.571345	0.389819	0.5229787	0.06154828	0.0292311	0.252495	0.095375	0.0570076	0.418129	0.147762	32.41275	0.0532884	-0.6482145	0.960473	0.989553	1.00989	1.04009	0.289154	0.0900337	0.143592	0.47722	0.1148367	0.4640364
3520	-35.2011	0	-35.2011	5.930306	1029.524	0.619748	0.45231	0.679806	0.220148	0.450926	0.0891694	0.477144	0.785021	0.281186	0.652683	0.341282	2.14759	0.338846	0.284456	0.3619581	0.259791	0.179713	0.26373	0.0316365	0.220751	0.263629	0.0405408	39.15598	0.07467177	-1.016227	0.960667	0.989606	1.00984	1.03989	0.0967409	0.404701	0.374285	0.124272	0.3344628	0.2232588
3530	-34.016	0	-34.016	9.452622	1119.187	0.885309	0.421898	0.378268	0.105567	0.52118	0.110523	0.606802	0.738623	0.244653	0.443108	0.244766	1.31506	0.452517	0.559353	0.4266095	0.2053872	0.310031	0.122299	0.0444225	0.140152	0.367625	0.0154704	22.58815	0.02759764	-0.8518862	0.962264	0.990042	1.00945	1.03825	0.202821	0.192628	0.437413	0.167139	0.2329849	0.1184525
3540	-38.8198	0	-38.8198	5.578884	928.5329	0.772786	0.450681	0.43426	0.153059	0.220621	0.19127	0.295795	1.00266	0.303631	0.745617	0.24314	1.40661	0.414596	1.1845	0.277072	0.05742498	0.339178	0.130806	0.0492184	0.40474	0.0563559	0.0197022	33.06988	0.05875755	-1.283478	0.958599	0.98904	1.01034	1.04202	0.0894117	0.0750978	0.534253	0.301237	0.1161825	0.5057348
3550	-33.1968	0	-33.1968	3.220012	930.2347	0.442426	0.493561	0.696528	0.155153	0.125412	0.299505	0.448261	0.528371	0.29037	0.793031	0.227255	0.763663	0.763264	1.85244	0.3778433	0.03193656	0.273614	0.292255	0.0792532	0.27508	0.0620708	0.0177275	7.681765	0.06392298	-0.9732757	0.958637	0.98905	1.01034	1.04198	0.398192	0.385577	0.0251888	0.191042	0.09585954	0.6668401
